loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],debug[4],debug[5],debug[6],debug[7],motor[0],motor[1],motor[2],motor[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
28,6998,41,36,3,0,1,0,3,-1,5,0,0,0,0,0,0,0,-1,0,-8,1702,-150,13,-10,-52,14,-6,-24,-17,156,1,5,21,-3,-12,17,1,-37,28506,46195655,199,192,303,213,29,28,6,5,0,0,-2,6,0,0,0
29,7997,41,38,3,0,1,0,0,2,5,0,0,0,0,0,0,0,-1,0,-8,1702,-149,13,-10,-53,-8,-4,-7,5,47,-6,7,25,0,-12,17,1,-37,28538,46195685,181,156,312,224,29,28,6,5,0,0,-2,6,0,0,0
4,4,4,-2,0,0,0,0,7,3,-2,-6,40,3,3,1,0,0,0,3,0,1709,0,0,0,0,-1,0,0,0,11,-4,-13,-18,42,0,0,0,2,0,0,158,158,161,150,29,28,6,5,0,0,-2,6,0,0,0
5,-1,6,-3,0,0,0,0,17,-1,-2,-6,40,3,3,1,0,0,0,3,0,1712,-83,1,-2,1,-1,-5,8,-3,-17,-14,11,-16,43,6,-4,0,2,0,0,129,139,180,180,29,28,6,5,0,0,-2,6,0,0,0
6,-4,1,-3,0,0,0,0,4,-3,-2,-6,40,3,3,1,0,0,0,3,0,1712,-81,1,-1,4,-13,2,5,9,-75,-8,0,-14,44,3,-2,0,2,13,30,114,135,210,165,29,28,6,5,0,0,-2,6,0,0,0
7,-6,1,-3,0,0,0,0,2,-2,-2,-6,40,3,3,1,0,0,0,3,0,1711,-96,1,-1,2,-5,4,3,9,-54,53,8,-17,49,3,-3,0,2,6,18,117,142,192,212,29,28,6,5,0,0,-2,6,0,0,0
8,-7,-2,-5,0,0,0,0,2,-5,-2,-6,40,3,3,1,0,0,0,3,0,1711,-95,3,-2,3,-14,6,-3,14,-120,22,4,-15,44,3,-2,0,2,-6,31,107,154,241,187,29,28,6,5,0,0,-2,6,0,0,0
9,-9,0,-4,0,0,0,0,1,-1,-2,-6,40,3,3,1,0,0,0,3,0,1711,-96,3,0,-1,-5,4,16,4,-83,38,4,-12,47,3,-2,0,2,13,16,120,137,256,201,29,28,6,5,0,0,-2,6,0,0,0
10,-12,3,-5,0,0,0,0,9,-1,-2,-6,40,3,3,1,0,0,0,3,0,1711,-97,4,-2,-4,-10,4,-9,4,-77,30,-13,-13,40,3,-2,0,2,-8,12,124,157,288,195,29,28,6,5,0,0,-2,6,0,0,0
11,-16,6,-4,0,0,0,0,7,1,-2,-6,40,3,3,1,0,0,0,3,0,1711,-98,4,-1,-3,-1,3,14,26,-90,34,-4,-12,50,3,-2,0,2,9,15,119,142,312,198,29,28,6,5,0,0,-2,6,0,0,0
12,-21,7,-4,0,0,-1,0,6,2,-2,-6,40,3,3,1,0,0,0,3,0,1710,-58,4,-1,-4,-6,1,1,10,-73,53,-8,-15,45,-1,-2,0,2,0,19,115,156,294,159,29,28,6,5,0,0,-2,6,0,0,0
13,968,6,-3,0,0,-1,0,0,2,-2,-6,40,3,3,1,0,0,0,3,0,1710,-58,3,-1,2,1,0,19,37,-56,43,-6,-10,54,1,-2,0,2,21,28,106,133,343,178,29,28,6,5,0,0,-2,6,0,0,0
14,1958,5,-3,0,0,-1,0,1,2,-2,-6,40,3,3,1,0,0,0,3,0,1710,-57,3,-1,-5,-8,0,14,18,-75,48,-7,-12,44,0,-2,0,2,9,16,117,145,358,167,29,28,6,5,0,0,-2,6,0,0,0
15,2949,6,-4,0,0,-1,0,2,-5,-2,-6,40,3,3,1,0,0,0,3,0,1710,-57,4,-1,3,-1,1,8,16,-86,45,-5,-9,51,0,-2,0,2,-6,35,99,160,390,172,29,28,6,5,0,0,-2,6,0,0,0
16,3939,7,-4,0,0,-1,0,9,-2,-2,-6,40,3,3,1,0,0,0,3,0,1710,-57,4,-1,-4,-10,0,22,22,-87,46,-4,-4,44,0,-2,0,2,-4,1,133,158,414,169,29,28,6,5,0,0,-2,6,0,0,0
17,4930,6,-5,0,0,-1,0,6,-5,-2,-6,40,3,3,1,0,0,0,3,0,1710,-56,5,-1,2,3,0,11,1,-87,45,-4,-6,50,0,-2,0,2,0,40,94,153,442,169,29,28,6,5,0,0,-2,6,0,0,0
18,5922,9,-3,0,0,-1,0,14,-1,-2,-6,40,3,3,1,0,0,0,3,0,1710,-58,5,-1,-4,-9,0,43,16,-148,45,-3,-2,45,0,-2,0,2,-12,-10,142,167,468,167,29,28,6,5,0,0,-2,6,0,0,0
0,0,0,-5,0,0,0,0,7,-10,10,-6,40,1,-2,-2,2,0,-3,-5,0,1709,0,0,0,0,1,0,-1,5,8,-1,-10,-7,52,0,1,5,1,0,0,158,158,161,181,29,28,6,5,0,0,-2,6,0,0,0
1,1,-1,-4,0,0,0,0,6,-10,10,-6,40,1,-2,-2,2,0,-3,-5,0,1709,2,0,0,6,8,-2,-12,-9,65,-1,-9,-4,58,0,1,5,1,4,12,146,156,201,180,29,28,6,5,0,0,-2,6,0,0,0
2,3,-3,-2,0,0,0,0,1,-6,10,-6,40,1,-2,-2,2,0,-3,-5,0,1709,3,-2,-1,0,-7,3,1,12,2,9,2,1,52,0,1,5,1,27,-4,162,132,221,179,29,28,6,5,0,0,-2,6,0,0,0
3,4,-1,-2,0,0,1,0,5,-10,10,-6,40,1,-1,-2,2,0,-3,-5,0,1709,2,-2,0,2,14,-5,-24,-5,110,4,-3,-1,58,0,1,5,1,-4,9,149,165,251,182,29,28,6,5,0,0,-2,6,0,0,0
4,2,0,-2,0,0,1,0,3,-8,10,-6,40,1,-1,-2,2,0,-3,-5,0,1708,14,-1,-1,1,-1,-13,-7,2,59,-58,2,4,57,-2,1,5,1,11,7,148,155,231,220,29,28,6,5,0,0,-2,6,0,0,0
5,1,0,-3,0,0,1,0,6,-12,10,-6,40,1,-1,-2,2,0,-3,-5,0,1708,14,0,0,3,21,-14,-30,-17,136,-24,4,3,59,-1,1,5,1,-14,16,140,178,281,200,29,28,6,5,0,0,-2,6,0,0,0
6,0,1,-3,0,0,1,0,1,-9,10,-6,40,1,-1,-2,2,0,-3,-5,0,1708,13,-1,-1,-1,-5,-7,-18,-6,19,-41,3,3,60,-1,1,5,1,8,5,149,158,296,211,29,28,6,5,0,0,-2,6,0,0,0
7,-2,0,-2,0,0,1,0,0,-8,10,-6,40,1,-1,-1,2,0,-3,-5,0,1711,-645,0,2,1,9,-3,-12,-16,85,-27,73,3,55,0,2,5,1,-3,10,159,171,286,189,29,28,6,5,0,0,-2,6,0,0,0
8,-4,4,-3,-1,0,1,0,6,-12,10,-6,40,1,-1,-1,2,0,-3,-5,0,1711,-647,0,0,-9,7,-8,-28,-29,107,-34,38,3,53,0,1,5,1,-22,-1,164,188,331,201,29,28,6,5,0,0,-2,6,0,0,0
9,-6,2,-3,0,0,1,0,5,-11,10,-6,40,1,-1,-1,2,0,-3,-5,0,1711,-645,-1,0,1,7,-6,8,23,70,-30,53,4,59,0,1,5,1,-1,13,151,170,348,195,29,28,6,5,0,0,-2,6,0,0,0
10,-10,5,-2,0,0,1,0,12,-10,10,-6,40,1,-1,-1,2,0,-3,-5,0,1711,-648,-2,0,-12,12,-9,1,-44,136,-32,44,3,51,0,1,5,1,-31,-20,182,201,302,28870,29,28,6,5,0,0,-2,6,0,0,0
11,980,6,-2,1,0,1,0,13,-11,10,-6,40,1,-1,-1,2,0,-3,-5,0,1711,-648,-2,-1,3,6,-4,15,10,70,-31,48,3,59,0,1,5,1,-20,-8,167,194,365,14533,29,28,6,5,0,0,-2,6,0,0,0
12,1969,9,-4,1,0,1,0,11,-12,10,-6,40,1,-1,-1,2,0,-3,-5,0,1710,-609,-4,0,-4,-6,0,3,-34,77,-20,46,3,56,-4,1,5,1,-25,-3,169,201,324,21741,29,28,6,5,0,0,-2,6,0,0,0
13,2958,7,-4,0,0,1,0,4,-13,10,-6,40,1,-1,-1,2,0,-3,-5,0,1710,-607,-3,-1,9,-2,1,-9,4,34,-18,47,4,63,-2,1,5,1,-5,26,139,180,384,18136,29,28,6,5,0,0,-2,6,0,0,0
14,3947,7,-2,0,0,1,0,7,-8,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-608,-5,0,-8,1,-3,-23,-13,113,-19,46,3,56,-3,1,5,1,-6,-22,187,182,394,19940,29,28,6,5,0,0,-2,6,0,0,0
15,4933,8,-3,0,0,1,0,12,-15,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-609,-3,0,11,-3,1,-26,0,73,-16,46,3,60,-2,1,5,1,-46,16,151,220,429,19039,29,28,6,5,0,0,-2,6,0,0,0
16,5921,9,-2,0,0,1,0,12,-12,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-610,-4,0,-6,-4,-1,-16,-5,144,-15,46,3,57,-2,1,5,1,-30,-19,187,205,451,19487,29,28,6,5,0,0,-2,6,0,0,0
17,6909,8,-3,0,0,1,0,6,-14,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-591,-2,0,2,3,-3,-20,4,112,-26,46,3,58,-5,1,5,1,-38,24,195,189,413,19303,29,28,6,5,0,0,-2,6,0,0,0
18,7896,4,-2,0,0,1,0,-1,-9,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-816,-1,-1,-2,-4,-1,-17,7,136,10,46,3,57,2,1,5,1,-34,25,189,202,407,19435,29,28,6,5,0,0,-2,6,0,0,0
19,8884,4,-2,0,0,1,0,-1,-8,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-816,-1,1,0,3,-2,-14,-1,98,-9,46,3,55,-1,1,5,1,-33,32,186,192,450,19369,29,28,6,5,0,0,-2,6,0,0,0
20,9871,7,-3,0,0,1,0,10,-12,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-818,0,0,-3,3,-2,-17,1,155,0,46,3,55,0,1,5,1,-74,6,208,239,468,19404,29,28,6,5,0,0,-2,6,0,0,0
21,10855,6,-2,0,0,1,0,6,-13,10,-6,40,1,-1,-1,2,1,-3,-5,0,1710,-817,-1,0,1,0,0,-1,31,40,-5,46,3,56,0,1,5,1,-49,34,181,212,499,19387,29,28,6,5,0,0,-2,6,0,0,0
22,11839,7,-3,0,0,1,0,4,-12,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-812,-3,0,-1,-7,5,-12,6,74,56,40,12,52,-4,1,5,1,-61,31,186,234,473,19435,29,28,6,5,0,0,-2,6,0,0,0
23,12822,5,-4,1,0,1,0,3,-17,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-811,-2,-1,12,-10,6,-8,42,-22,25,43,7,60,-2,1,5,1,-67,52,162,238,526,19411,29,28,6,5,0,0,-2,6,0,0,0
24,13806,1,-1,0,0,1,0,-7,-7,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-809,-5,1,-2,-3,1,-24,-23,98,38,44,8,57,-3,1,5,1,-4,44,173,174,539,19422,29,28,6,5,0,0,-2,6,0,0,0
25,14791,4,-3,0,0,1,0,5,-14,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-811,-3,0,12,-9,7,-22,42,-7,30,43,7,55,-2,1,5,1,-91,34,181,262,572,19415,29,28,6,5,0,0,-2,6,0,0,0
26,15776,0,-2,0,0,1,0,-1,-13,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-809,-3,-1,7,-8,2,-31,-34,111,34,43,7,61,-2,1,5,1,-42,55,159,216,518,48154,29,28,6,5,0,0,-2,6,0,0,0
27,17755,-1,1,0,0,1,0,-5,-3,10,-6,40,1,-1,-1,2,1,-3,-5,0,1708,-786,-2,-2,10,-5,2,-23,5,75,-6,43,7,58,-6,1,5,1,-66,78,158,254,508,33824,29,28,6,5,0,0,-2,6,0,0,0
28,19734,1,-3,0,0,1,0,6,-16,10,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-586,-4,2,8,-11,11,-32,-8,82,78,47,7,59,-3,1,5,1,-54,-7,161,231,588,41029,29,28,6,5,0,0,-2,6,0,0,0
29,21753,3,-3,3,0,1,0,14,-18,16,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-586,-4,-1,9,-6,-4,-22,-5,94,-4,45,7,58,-5,1,5,1,-60,49,154,248,535,37466,29,28,6,5,0,0,-2,6,0,0,0
30,23774,4,-3,3,0,1,0,15,-18,16,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-586,-4,0,3,5,-4,-19,-22,120,39,46,7,58,-4,1,5,1,-41,24,155,223,601,39244,29,28,6,5,0,0,-2,6,0,0,0
31,25796,6,-4,3,1,1,0,19,-19,16,-6,40,1,-1,-1,2,1,-3,-5,0,1709,-587,-4,0,11,-10,2,-16,-11,35,10,40,0,59,-4,1,5,1,-65,22,170,250,608,38356,29,28,6,5,0,0,-2,6,0,0,0
32,27818,6,-5,3,0,1,0,15,-25,16,-6,40,1,-1,-1,2,1,-3,-5,0,1706,-596,-3,1,8,-2,-9,-6,-22,72,1,96,3,58,-4,2,5,1,-53,23,160,269,571,38802,29,28,6,5,0,0,-2,6,0,0,0
33,29839,6,-4,3,0,1,0,18,-22,16,-6,40,1,-1,-1,2,1,-3,-5,0,1706,-596,-2,1,4,-7,-4,-18,-19,40,-2,67,-1,51,-4,1,5,1,-61,22,167,261,629,38579,29,28,6,5,0,0,-2,6,0,0,0
34,31861,8,-5,4,0,1,0,22,-23,16,-6,40,1,-1,-1,2,1,-3,-5,0,1706,-597,-2,1,10,-5,-5,-6,-23,100,0,81,1,59,-4,1,5,1,-72,5,181,280,640,38689,29,28,6,5,0,0,-2,6,0,0,0
35,33884,7,-4,4,0,0,0,23,-23,16,-6,40,1,-1,-1,2,1,-3,-5,0,1706,-596,-2,1,3,-8,-4,-15,-7,39,-9,65,-36,51,-4,1,5,1,-59,26,161,264,674,38634,29,28,6,5,0,0,-2,6,0,0,0
36,35906,9,-4,4,0,1,0,25,-23,16,-6,40,1,-1,-1,2,1,-3,-5,0,1706,-597,-2,2,7,-1,-6,-6,-6,102,-15,60,-58,58,-4,1,5,1,-58,8,182,265,697,38661,29,28,6,5,0,0,-2,6,0,0,0
37,37929,11,-5,4,0,0,0,28,-29,16,-6,40,1,-1,-1,2,1,-3,-5,0,1706,-597,0,0,2,-8,-3,-17,9,6,-12,62,-47,54,-4,1,5,1,-84,23,164,292,725,38646,29,28,6,5,0,0,-2,6,0,0,0
38,39953,8,-5,4,0,0,0,21,-26,16,-6,40,1,-1,-1,2,1,-3,-5,0,1705,-622,1,1,4,-3,3,-15,14,36,15,58,-57,44,-3,1,5,1,-71,40,182,268,687,38693,29,28,6,5,0,0,-2,6,0,0,0
39,41976,8,-6,4,0,0,0,22,-28,16,-6,40,1,-1,-1,2,1,-3,-5,0,1705,-622,2,0,5,-10,3,-34,11,-9,5,79,-52,50,-3,1,5,1,-91,27,178,294,746,38669,29,28,6,5,0,0,-2,6,0,0,0
40,44002,6,-6,4,0,0,0,17,-28,16,-6,40,1,-1,-1,2,1,-3,-5,0,1705,-621,2,0,2,-2,0,-17,19,6,10,68,-54,48,-3,1,5,1,-76,42,171,277,756,38676,29,28,6,5,0,0,-2,6,0,0,0
41,46031,4,-5,4,0,0,0,15,-22,16,-6,40,1,-1,-1,2,1,-3,-5,0,1705,-619,1,1,7,-11,5,-43,18,34,5,67,-59,48,-3,1,5,1,-66,26,184,267,791,38671,29,28,6,5,0,0,-2,6,0,0,0
42,48060,3,-6,4,0,0,0,17,-26,16,-6,40,1,-1,-1,2,1,-3,-5,0,1705,-620,2,-1,2,-4,1,-8,34,-21,12,83,-39,48,-3,1,5,1,-86,40,174,286,813,38674,29,28,6,5,0,0,-2,6,0,0,0
57600,92518631,1,-2,0,7,13,-11,9,-3,0,0,0,5,7,0,1267,0,0,0,267,1572,966,688,-1,2,1,4,-1,1,-12,27,2089,182,223,279,-2,0,0,0,0,623,636,731,659,29,28,6,5,0,0,-2,6,0,0,0
57601,92519626,2,-2,-1,7,13,-11,6,2,0,0,0,5,7,0,1267,0,0,0,267,1572,965,687,-1,0,-4,7,-4,14,-63,32,2099,198,225,279,-2,0,0,12,-6,632,622,771,661,29,28,6,5,0,0,-2,6,0,0,0
57602,92520615,-1,-2,-1,7,13,-11,-1,2,0,0,0,5,7,0,1267,0,0,0,267,1574,966,690,-1,1,0,13,-7,21,-73,83,2094,190,224,280,-2,0,0,6,26,650,606,722,700,29,28,6,5,0,0,-2,6,0,0,0
57603,92521603,-2,-3,-1,7,13,-11,-3,0,0,0,0,5,7,0,1267,0,0,0,267,1573,969,689,0,1,-4,-2,0,6,-67,-2,2098,197,233,280,-2,0,0,9,-4,641,616,760,720,29,28,6,5,0,0,-2,6,0,0,0
57604,92522592,-2,0,-1,7,13,-11,-3,7,0,0,0,5,7,0,1267,0,0,0,267,1573,970,688,1,3,8,1,-5,15,5,44,2099,212,228,280,-2,0,0,23,5,653,594,781,709,29,28,6,5,0,0,-2,6,0,0,0
57605,92523581,-4,1,-1,7,13,-11,-6,8,0,0,0,5,7,0,1267,0,0,0,267,1573,971,687,-1,5,-12,5,4,36,-69,21,2098,204,231,280,-2,0,0,27,2,646,595,810,715,29,28,6,5,0,0,-2,6,0,0,0
57606,92524569,-5,1,-1,7,13,-11,-7,7,0,0,0,5,7,0,1267,0,0,0,267,1574,563,687,0,5,-7,19,-4,22,-34,85,2100,208,244,280,-2,0,0,25,-3,659,585,801,752,29,28,6,5,0,0,-2,6,0,0,0
57607,92525558,-4,0,-1,7,13,-11,-5,7,0,0,0,5,7,0,1267,0,0,0,267,1574,562,687,-1,4,-21,15,15,38,-110,57,2096,247,236,280,-2,0,0,15,-12,664,602,845,732,29,28,6,5,0,0,-2,6,0,0,0
57608,92526547,-4,-1,-1,7,13,-11,-6,4,0,0,0,5,7,0,1267,0,0,0,267,1573,577,688,1,4,-12,31,1,18,-92,126,2098,227,240,282,-2,0,0,20,-10,677,578,826,782,29,28,6,5,0,0,-2,6,0,0,0
57609,92527535,-6,1,-1,7,13,-11,-11,10,0,0,0,5,7,0,1267,0,0,0,267,1573,577,687,0,2,-31,27,37,26,-169,91,2093,237,238,281,-2,0,0,46,-19,678,563,875,760,29,28,6,5,0,0,-2,6,0,0,0
57610,92528518,-4,-1,-1,7,13,-11,-7,6,0,0,0,5,7,0,1267,0,0,0,267,1575,578,686,1,3,-17,42,15,18,-141,116,2095,227,239,282,-2,0,0,33,-37,675,572,873,811,29,28,6,5,0,0,-2,6,0,0,0
57611,92529502,-8,1,-1,7,13,-11,-16,11,0,0,0,5,7,0,1267,0,0,0,267,1575,581,685,0,4,-41,37,31,9,-175,103,2094,232,239,281,-2,0,0,72,-11,658,537,914,784,29,28,6,5,0,0,-2,6,0,0,0
57612,92530486,-7,1,-1,7,13,-11,-11,12,0,0,0,5,7,0,1267,0,0,0,267,1575,580,685,0,1,-15,37,26,-4,-139,109,2093,229,237,281,-2,0,0,43,-46,688,565,933,797,29,28,6,5,0,0,-2,6,0,0,0
8,9,38,40,1,-1,-1,0,0,-2,-5,0,0,0,0,0,1,-85,0,1,-1,1709,-14,6,-24,20,-3,8,13,7,0,0,0,0,0,-21,24,-25,23,40,-1,160,162,160,160,29,28,6,5,0,0,-2,6,0,0,0
9,10,39,43,1,-1,-1,0,0,8,-5,0,0,0,0,0,1,-85,0,1,-1,1709,-15,4,-24,21,10,5,8,2,11,0,0,0,0,-21,24,-25,23,66,-33,192,137,200,159,29,28,6,5,0,0,-2,6,0,0,0
10,11,35,43,1,-1,-1,0,-9,4,-5,0,0,0,0,0,1,-85,0,1,-1,1709,-13,5,-25,22,-9,8,5,11,-88,-4,-3,-29,3,-21,24,-25,23,74,25,135,128,220,159,29,28,6,5,0,0,-2,6,0,0,0
11,13,37,44,0,-1,-1,0,-6,8,-5,0,0,0,0,0,1,-85,0,1,-1,1710,-246,3,-25,21,-5,21,4,12,-28,66,-9,-18,-35,-22,24,-25,23,70,-3,135,162,209,122,29,28,6,5,0,0,-2,6,0,0,0
80,1990,-2,-2,0,0,-3,-6,0,0,0,0,0,0,2,0,0,5,-13,1,3,1693,-63,0,0,0,2,0,0,0,0,-3,23,-22,3,40,-1,3,0,1,0,172,170,172,172,29,28,6,5,0,0,-2,6,0,0,0
81,1990,-3,1,-1,0,-3,-6,-6,6,0,0,0,0,2,0,0,5,-13,1,3,1692,-22,0,-1,0,-1,8,-2,21,16,67,19,-22,-9,42,-1,3,0,1,19,162,179,154,212,29,28,6,5,0,0,-2,6,0,0,0
82,1990,-8,1,-2,0,-3,-6,-15,8,0,0,0,0,2,0,0,5,-13,1,3,1692,-19,-1,0,9,-11,6,-13,-4,-26,29,23,-22,-1,41,-1,3,0,25,29,149,149,203,193,29,28,6,5,0,0,-2,6,0,0,0
83,1989,-9,1,-2,0,-3,-6,-15,7,0,0,0,0,2,0,0,5,-13,1,3,1692,-19,-1,0,-1,0,7,-1,22,60,48,21,-22,-6,41,-1,3,0,13,23,157,165,218,203,29,28,6,5,0,0,-2,6,0,0,0
84,1987,-9,2,-2,0,-3,-6,-8,6,0,0,0,0,2,0,0,5,-13,1,3,1692,-19,-1,0,8,-10,5,-19,3,-26,37,25,-22,-4,41,-1,3,0,0,13,167,176,250,198,29,28,6,5,0,0,-2,6,0,0,0
85,1986,-8,3,-2,0,-3,-6,-7,7,0,0,0,0,3,0,0,5,-13,1,3,1692,-19,-1,0,-2,0,6,-6,32,66,39,26,-22,-3,41,-1,3,0,2,16,164,175,274,199,29,28,6,5,0,0,-2,6,0,0,0
86,1985,-6,3,-2,0,-3,-6,-5,7,0,0,0,0,3,0,0,5,-13,1,3,1692,-20,-1,0,5,-7,5,-8,15,-14,38,25,-22,-6,41,-1,3,0,-8,6,174,185,302,199,29,28,6,5,0,0,-2,6,0,0,0
87,1984,-7,2,-2,0,-3,-6,-12,6,0,0,0,0,3,0,0,5,-13,1,3,1692,-19,-1,0,0,0,4,-7,30,12,33,19,-32,0,41,-1,3,0,10,32,149,167,328,198,29,28,6,5,0,0,-2,6,0,0,0
88,1983,-6,2,-1,0,-3,-6,-10,6,0,0,0,0,3,0,0,5,-13,1,3,1692,-19,-1,-1,3,-3,3,9,2,33,25,29,-27,-7,41,-1,3,0,-2,9,169,181,355,199,29,28,6,5,0,0,-2,6,0,0,0
89,1981,-11,2,-1,-1,-3,-6,-16,5,0,0,0,0,2,0,0,5,-13,1,3,1688,-76,-93,1,3,-1,4,3,16,23,39,28,-64,-3,41,-1,9,0,4,20,159,190,360,180,29,28,6,5,0,0,-2,6,0,0,0
90,1980,-10,2,-1,-1,-3,-6,-16,5,0,0,0,0,2,0,0,5,-13,1,3,1688,-74,-93,-1,2,10,-1,-3,-3,111,22,33,-33,-4,41,-1,6,0,10,22,155,177,397,189,29,28,6,5,0,0,-2,6,0,0,0
91,1978,-10,2,-2,-1,-3,-6,-17,4,0,0,0,0,2,0,0,5,-13,1,3,1688,-75,-93,0,1,-6,5,12,15,3,30,30,-48,-4,41,-1,7,0,0,16,164,190,418,184,29,28,6,5,0,0,-2,6,0,0,0
92,1977,-9,2,-2,-1,-3,-6,-18,5,0,0,0,0,2,0,0,5,-13,1,3,1687,3,-93,0,1,1,14,-1,-11,41,114,27,-39,4,43,-1,6,0,5,19,167,177,406,226,29,28,6,5,0,0,-2,6,0,0,0
93,1977,-9,1,-2,-1,-3,-6,-18,4,0,0,0,0,2,0,0,5,-13,1,3,1687,3,-93,0,1,-13,13,13,-1,-45,64,30,-28,-2,42,-1,6,0,0,12,171,184,452,204,29,28,6,5,0,0,-2,6,0,0,0
94,1979,-10,1,-2,-1,-3,-6,-21,4,0,0,0,0,2,0,0,5,-13,1,3,1687,4,-93,0,1,6,9,6,7,80,89,28,-33,5,42,-1,6,0,10,24,162,172,469,212,29,28,6,5,0,0,-2,6,0,0,0
95,1983,-11,0,-2,-1,-3,-6,-22,1,0,0,0,0,2,0,0,5,-13,1,3,1687,2,-92,0,-2,-14,15,12,8,-53,74,30,-22,-4,42,-1,6,0,-14,18,165,198,500,207,29,28,6,5,0,0,-2,6,0,0,0
57856,92582271,0,-1,0,6,13,-11,3,-4,0,0,0,5,8,0,1267,0,0,0,267,1582,233,691,0,1,1,10,3,0,32,29,2196,119,231,290,3,0,0,0,0,637,651,717,644,29,28,6,5,0,0,-2,6,0,0,0
57857,92583266,5,-1,0,6,13,-11,1,0,0,0,0,5,8,0,1267,0,0,0,267,1582,230,691,-1,-21,5,7,-7,-24,15,29,2196,119,226,290,3,0,0,2,-12,650,649,757,643,29,28,6,5,0,0,-2,6,0,0,0
57858,92584262,6,-2,0,6,13,-11,1,-3,0,0,0,5,7,0,1267,0,0,0,267,1582,230,692,1,2,0,11,18,14,-16,25,2187,99,231,290,3,0,0,5,2,636,645,777,642,29,28,6,5,0,0,-2,6,0,0,0
57859,92585258,2,0,0,6,13,-11,-9,-1,0,0,0,5,7,0,1267,0,0,0,267,1582,232,691,0,-17,4,6,-6,-45,28,27,2191,109,230,290,3,0,0,29,8,632,620,807,644,29,28,6,5,0,0,-2,6,0,0,0
57860,92586251,-2,-1,0,6,13,-11,-16,-3,0,0,0,5,7,0,1267,0,0,0,267,1580,286,1583,2,-7,2,18,1,-11,14,37,2155,103,228,284,2,0,0,17,5,643,649,775,635,29,28,6,5,0,0,-2,6,0,0,0
57861,92587245,2,-1,0,6,13,-11,-13,-5,0,0,0,5,7,0,1267,0,0,0,267,1580,285,1583,0,-7,13,11,-4,-25,96,32,2173,106,234,287,2,0,0,17,9,633,642,831,640,29,28,6,5,0,0,-2,6,0,0,0
57862,92588238,4,-3,1,6,13,-11,-9,-6,0,0,0,5,7,0,1267,0,0,0,267,1580,283,1584,1,-19,2,13,-8,-42,-10,34,2169,115,225,285,2,0,0,-2,-5,650,665,843,637,29,28,6,5,0,0,-2,6,0,0,0
57863,92589232,6,-4,1,6,13,-11,-11,-10,0,0,0,5,7,0,1267,0,0,0,267,1579,301,1583,1,-14,16,22,-6,-35,48,38,2171,116,248,290,2,0,0,7,-7,654,639,848,678,29,28,6,5,0,0,-2,6,0,0,0
57864,92590227,4,-3,1,6,13,-11,-11,-6,0,0,0,5,7,0,1267,0,0,0,267,1579,302,1582,2,-21,-2,18,-18,-41,23,36,2170,115,235,287,2,0,0,21,-9,657,633,885,656,29,28,6,5,0,0,-2,6,0,0,0
57865,92591223,5,-2,0,6,13,-11,-13,-7,0,0,0,5,7,0,1267,0,0,0,267,1579,301,1582,1,-12,15,19,-20,-38,27,37,2171,124,242,288,2,0,0,13,-8,656,637,906,666,29,28,6,5,0,0,-2,6,0,0,0
57866,92592219,5,-3,0,6,13,-11,-11,-8,0,0,0,5,7,0,1267,0,0,0,267,1579,302,1583,1,-20,-3,18,-24,-20,31,90,2170,132,238,287,2,0,0,18,-6,652,636,935,663,29,28,6,5,0,0,2,4,4,1,19
57867,92593212,7,-2,0,6,13,-11,-11,-8,0,0,0,5,7,0,1267,0,0,0,267,1579,302,1583,0,-18,15,16,-15,-35,31,63,2170,128,239,287,2,0,0,22,-7,654,631,960,666,29,28,6,5,0,0,2,4,4,1,19
