loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],debug[4],debug[5],debug[6],debug[7],motor[0],motor[1],motor[2],motor[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
8667,20417030,0,0,3,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1695,368,678,1,0,0,1,12,19,12,2,2030,168,283,315,0,0,0,5,-1,178,146,1893,9498,3,0,0,1,1,,,,,,
8668,20423014,0,0,3,0,0,0,-5,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1695,368,678,0,1,-1,1,7,23,17,1,2030,167,283,315,0,0,0,13,2,185,144,1911,9506,3,0,0,1,1,,,,,,
8669,20428998,0,0,3,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,368,677,1,0,0,2,-10,24,18,1,2043,167,283,315,0,0,0,16,0,192,145,1942,9503,3,0,0,1,1,,,,,,
8670,20434981,0,0,3,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1695,368,677,0,0,-1,1,-15,19,19,1,2036,167,283,315,0,0,0,23,-1,197,144,1966,9506,3,0,0,1,1,,,,,,
8671,20440961,0,0,4,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1697,369,677,-1,0,0,2,-12,10,19,2,2040,173,283,315,0,0,0,19,-1,191,143,1954,9544,3,0,0,1,1,,,,,,
8672,20446942,0,0,4,0,0,0,-5,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1697,369,677,0,0,0,1,-13,17,19,2,2047,170,283,315,0,0,0,19,0,189,143,1923,14197,3,0,0,1,1,,,,,,
8673,20453917,0,0,4,0,0,0,-6,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1698,-14,677,0,0,0,1,-12,23,19,0,2043,171,283,315,0,0,0,19,-1,191,141,1938,11910,3,0,0,1,1,,,,,,
8674,20460891,0,0,4,0,0,0,-5,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,677,0,0,0,1,-11,32,20,-3,2046,173,283,315,0,0,0,19,-6,190,138,1930,13093,3,0,0,1,1,,,,,,
8675,20467860,0,0,4,0,0,0,-5,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,677,0,0,0,1,0,21,9,2,2050,172,283,315,0,0,0,14,-3,187,139,1974,12503,3,0,0,1,1,,,,,,
8676,20474830,0,0,5,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,678,0,0,1,0,-1,21,13,0,2048,172,283,315,0,0,0,11,-9,185,138,1992,12798,3,0,0,1,1,,,,,,
8677,20481799,0,0,5,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,678,-1,0,-1,0,-4,20,14,3,2051,172,283,315,0,0,0,16,-6,187,138,2023,12650,3,0,0,1,1,,,,,,
8678,20488769,0,0,5,0,0,0,-4,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,678,0,0,0,1,-10,20,16,-4,2022,172,283,315,0,0,0,24,-6,194,138,2047,12723,3,0,0,1,1,,,,,,
8679,20495740,0,0,4,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,678,0,0,0,0,-12,19,17,0,2036,172,283,315,0,0,0,28,-2,197,138,2075,12686,3,0,0,1,1,,,,,,
8680,20502710,0,0,4,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,678,1,0,0,1,-22,19,15,-3,2020,173,283,315,0,0,0,23,-3,196,138,2101,12704,3,0,0,1,1,,,,,,
8681,20509681,0,0,4,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,677,0,0,-1,-1,-24,21,12,-1,2018,174,283,315,0,0,0,26,0,199,138,2128,12694,3,0,0,1,1,,,,,,
8682,20516653,0,0,4,0,0,0,-4,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-15,678,-1,0,0,0,-16,18,10,-2,2019,173,283,315,0,0,0,18,-3,193,138,2154,12702,3,0,0,1,1,,,,,,
8683,20523619,0,0,5,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-14,678,0,0,0,0,-21,32,11,-5,2021,186,283,315,0,0,0,22,-5,193,132,2141,12738,3,0,0,1,1,,,,,,
8684,20530585,0,0,5,0,0,0,-4,-9,0,0,0,3,6,-1,1000,-1,3,0,0,1698,-15,678,0,-1,0,0,-17,35,10,-5,2023,179,283,315,0,0,0,20,-6,194,129,2147,12760,3,0,0,1,1,,,,,,
8685,20537550,0,0,5,0,0,0,-4,-9,0,0,0,3,6,-1,1000,-1,3,0,0,1698,-15,679,0,0,1,0,-13,33,6,-5,2022,182,283,315,0,0,0,17,-6,190,130,2184,12751,3,0,0,1,1,,,,,,
8686,20544513,0,1,5,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1698,-15,679,0,0,-1,0,-16,32,15,-4,2022,181,283,315,0,0,0,22,-3,196,129,2205,12755,3,0,0,1,1,,,,,,
8687,20551479,0,1,5,0,0,0,-4,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1698,-15,679,0,0,0,0,-21,32,20,-3,2039,181,283,315,0,0,0,24,-5,199,129,2234,12748,3,0,0,1,1,,,,,,
8688,20558448,0,2,5,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1698,-15,679,0,-1,0,0,-27,30,21,-3,2030,181,283,315,0,0,0,28,-6,203,129,2182,17487,3,0,0,1,1,,,,,,
8689,20566413,0,2,5,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-8,679,0,0,0,-1,-24,29,21,0,2034,181,283,315,0,0,0,26,-2,201,131,2208,15157,3,0,0,1,1,,,,,,
8690,20574378,0,2,5,0,0,0,-5,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-8,678,0,0,0,0,-25,34,18,0,2046,181,283,315,0,0,0,30,0,200,130,2235,16326,3,0,0,1,1,,,,,,
8691,20582336,0,2,5,0,0,0,-5,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-8,678,0,0,0,1,-12,38,15,0,2040,181,283,315,0,0,0,24,2,196,130,2261,15745,3,0,0,1,1,,,,,,
8692,20590294,0,1,4,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1697,-8,678,1,0,0,1,-10,37,15,0,2048,181,283,315,0,0,0,17,-1,193,130,2288,16034,3,0,0,1,1,,,,,,
8693,20598252,0,1,4,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1698,58,678,0,0,0,2,-11,41,13,0,2045,188,283,315,0,0,0,20,-4,193,128,2274,15929,3,0,0,1,1,,,,,,
8694,20606209,0,1,5,0,0,0,-4,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1697,59,678,1,0,0,0,-11,40,11,2,2046,184,283,315,0,0,0,18,-2,192,129,2281,16021,3,0,0,1,1,,,,,,
8695,20614168,0,1,5,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1697,59,678,-1,0,0,1,-13,38,13,1,2047,186,283,315,0,0,0,24,-5,197,129,2317,15973,3,0,0,1,1,,,,,,
8696,20622128,0,2,5,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,59,678,0,0,0,1,-20,41,18,1,2048,185,283,315,0,0,0,28,-2,196,128,2339,15996,3,0,0,1,1,,,,,,
8697,20630089,0,2,4,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,59,678,0,0,0,2,-22,45,17,1,2047,185,283,315,0,0,0,30,1,200,128,2368,15983,3,0,0,1,1,,,,,,
8698,20638052,0,2,4,0,0,0,-3,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1697,59,678,1,0,0,1,-19,43,17,0,2048,185,283,315,0,0,0,27,1,199,128,2393,15990,3,0,0,1,1,,,,,,
8699,20646009,0,2,4,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1699,60,678,0,0,0,1,-21,48,16,-1,2044,186,283,315,0,0,0,28,-3,199,127,2380,16026,3,0,0,1,1,,,,,,
8700,20653965,0,2,4,0,0,0,-2,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1699,60,678,0,0,0,1,-18,42,15,0,2046,185,283,315,0,0,0,21,-3,194,127,2426,16008,3,0,0,1,1,,,,,,
8701,20661922,0,2,4,0,0,0,-2,-8,0,0,0,3,6,-1,1000,-1,3,0,0,1699,60,678,-1,0,0,0,-15,44,16,-1,2045,185,283,315,0,0,0,25,-5,195,127,2443,16018,3,0,0,1,1,,,,,,
8702,20669877,0,2,4,0,0,0,-2,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1699,60,678,0,0,0,0,-11,46,11,-3,2044,185,283,315,0,0,0,25,-3,194,127,2474,16013,3,0,0,1,1,,,,,,
8703,20677833,0,2,4,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,0,0,0,0,-12,41,16,3,2044,185,283,315,0,0,0,25,-1,199,127,2458,16055,3,0,0,1,1,,,,,,
8704,20685788,0,2,4,0,0,0,-2,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,1,0,0,1,-13,42,16,-1,2044,185,283,315,0,0,0,25,-2,200,127,2429,20834,3,0,0,1,1,,,,,,
8705,20694737,0,3,4,0,0,0,-2,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,-1,0,-1,-1,-15,40,21,-1,2044,185,283,315,0,0,0,28,0,202,127,2483,18445,3,0,0,1,1,,,,,,
8706,20703685,0,3,5,0,0,0,-2,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,0,0,0,0,-16,38,25,-1,2044,185,283,315,0,0,0,28,-2,203,127,2496,19639,3,0,0,1,1,,,,,,
8707,20712634,0,3,5,0,0,0,-1,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,-1,0,0,-1,-10,40,21,-1,2044,185,283,315,0,0,0,26,-5,200,127,2529,19041,3,0,0,1,1,,,,,,
8708,20721584,0,2,6,0,0,0,-2,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,1,0,0,0,-13,43,17,-1,2044,185,283,315,0,0,0,23,-3,195,127,2552,19339,3,0,0,1,1,,,,,,
8709,20730534,0,2,6,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,0,0,1,1,-13,47,13,-1,2044,185,283,315,0,0,0,24,1,194,127,2580,19191,3,0,0,1,1,,,,,,
8710,20739483,0,2,5,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,1,1,-1,0,-15,50,14,-1,2044,185,283,315,0,0,0,23,1,196,127,2606,19266,3,0,0,1,1,,,,,,
8711,20748431,0,2,5,0,0,0,-3,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1700,-6,678,0,0,0,0,-20,42,14,-2,2044,188,283,315,0,0,0,25,-1,200,127,2633,19228,3,0,0,1,1,,,,,,
8712,20757380,0,3,5,0,0,0,-3,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-3,678,0,0,0,-1,-17,46,7,4,2044,186,283,315,0,0,0,24,2,194,131,2619,19287,3,0,0,1,1,,,,,,
8713,20766330,0,3,5,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-3,678,-1,0,-1,-1,-19,43,10,1,2040,189,283,315,0,0,0,29,0,198,129,2666,19256,3,0,0,1,1,,,,,,
8714,20775280,0,3,5,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-3,678,1,0,0,-1,-13,41,7,1,2035,190,283,315,0,0,0,25,1,193,130,2682,19272,3,0,0,1,1,,,,,,
8715,20784229,0,2,5,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1701,-2,678,0,0,0,-1,-16,51,13,-3,2037,189,283,315,0,0,0,27,-6,198,122,2674,19304,3,0,0,1,1,,,,,,
8716,20793177,0,2,5,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1701,-2,678,0,0,0,-1,-11,49,7,-2,2032,189,283,315,0,0,0,23,-1,194,126,2718,19288,3,0,0,1,1,,,,,,
8717,20802126,0,2,5,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1700,3,678,1,0,0,0,-13,51,9,-1,2034,181,283,315,0,0,0,25,-4,196,124,2696,19336,3,0,0,1,1,,,,,,
8718,20811076,0,2,5,0,0,0,-3,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1700,3,678,0,-1,0,-1,-13,49,16,-1,2033,185,283,315,0,0,0,26,-7,198,125,2747,19311,3,0,0,1,1,,,,,,
8719,20820027,0,3,5,0,0,0,-3,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1700,3,678,-1,0,0,1,-18,50,18,-1,2033,183,283,315,0,0,0,32,-5,202,125,2761,19322,3,0,0,1,1,,,,,,
8720,20828979,0,3,4,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1700,3,678,0,0,0,0,-23,52,23,0,2028,184,283,315,0,0,0,36,0,202,125,2717,24180,3,0,0,1,1,,,,,,
8721,20838925,0,3,4,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1700,3,678,1,0,0,0,-22,54,18,0,2030,183,283,315,0,0,0,33,-1,203,125,2779,21751,3,0,0,1,1,,,,,,
8722,20848872,-1,3,4,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,0,0,0,0,-23,59,16,-1,2030,183,283,315,0,0,0,34,0,205,125,2748,23005,3,0,0,1,1,,,,,,
8723,20858820,0,3,4,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,-1,0,0,0,-12,52,17,-4,2003,183,283,315,0,0,0,28,-4,204,125,2803,22377,3,0,0,1,1,,,,,,
8724,20868769,0,3,5,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,-1,0,0,-1,-7,51,12,-2,2016,183,283,315,0,0,0,28,-7,200,125,2815,22690,3,0,0,1,1,,,,,,
8725,20878719,0,3,6,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,-1,0,0,0,-5,50,11,-4,2000,183,283,315,0,0,0,28,-5,199,127,2849,22532,3,0,0,1,1,,,,,,
8726,20888669,0,3,6,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,-1,0,0,1,-6,56,7,-5,1995,183,283,315,0,0,0,25,-6,192,124,2872,22611,3,0,0,1,1,,,,,,
8727,20898620,0,3,5,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,679,-1,0,1,1,-10,59,11,-4,1997,183,283,315,0,0,0,27,-1,197,125,2900,22570,3,0,0,1,1,,,,,,
8728,20908572,0,3,4,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,679,0,0,0,1,-11,56,13,-5,1991,183,283,315,0,0,0,33,0,203,124,2926,22590,3,0,0,1,1,,,,,,
8729,20918522,0,4,4,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,679,0,0,0,0,-18,53,13,-4,1987,183,283,315,0,0,0,37,2,208,124,2953,22582,3,0,0,1,1,,,,,,
8730,20928471,0,4,4,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,-1,0,-1,0,-19,48,18,-4,1989,183,283,315,0,0,0,36,-4,209,124,2979,22588,3,0,0,1,1,,,,,,
8731,20938417,0,4,5,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1699,-9,678,0,0,0,0,-12,48,15,-2,1988,183,283,315,0,0,0,34,-2,204,124,3006,22586,3,0,0,1,1,,,,,,
8732,20948363,0,4,5,0,0,0,-5,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1698,6,678,1,0,0,0,-15,56,21,-3,1991,183,283,315,0,0,0,35,-7,206,118,2992,22627,3,0,0,1,1,,,,,,
8733,20958308,0,4,5,0,0,0,-5,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1698,6,678,0,0,0,0,-6,55,15,-2,1989,183,283,315,0,0,0,30,-1,200,121,3039,22607,3,0,0,1,1,,,,,,
8734,20968252,0,4,5,0,0,0,-5,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1698,6,678,0,0,0,0,-4,56,15,-1,1990,183,283,315,0,0,0,26,-5,199,119,3055,22617,3,0,0,1,1,,,,,,
8735,20978197,0,3,5,0,0,0,-5,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1698,6,679,0,0,1,0,-3,51,20,1,1991,183,283,315,0,0,0,28,-3,198,120,3087,22612,3,0,0,1,1,,,,,,
8736,20988141,0,3,5,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1698,6,678,-1,0,0,0,-7,55,24,0,1990,183,283,315,0,0,0,32,-7,204,119,3034,27542,3,0,0,1,1,,,,,,
8737,20999080,0,4,5,0,0,0,-6,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1697,13,678,0,1,0,0,-5,44,23,1,1990,183,283,315,0,0,0,30,2,201,125,3060,25117,3,0,0,1,1,,,,,,
8738,21010020,0,4,5,0,0,0,-6,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1697,13,678,0,0,0,1,-13,50,29,1,1990,183,283,315,0,0,0,34,2,205,122,3087,26328,3,0,0,1,1,,,,,,
8739,21020961,0,4,4,0,0,0,-6,-3,0,0,0,3,6,-1,1000,-1,3,0,0,1697,13,678,1,0,0,0,-15,50,24,1,1990,183,283,315,0,0,0,30,6,201,123,3113,25721,3,0,0,1,1,,,,,,
8740,21031902,0,4,4,0,0,0,-6,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1696,9,678,0,0,0,0,-15,50,21,0,1991,183,283,315,0,0,0,32,0,202,121,3100,26064,3,0,0,1,1,,,,,,
8741,21042842,0,4,4,0,0,0,-6,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1696,9,678,-1,0,0,-1,-9,49,18,1,1990,183,283,315,0,0,0,31,0,202,122,3146,25893,3,0,0,1,1,,,,,,
8742,21053781,0,4,4,0,0,0,-6,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1696,9,678,-1,0,0,0,-2,52,17,0,1990,183,283,315,0,0,0,32,-2,199,121,3163,25980,3,0,0,1,1,,,,,,
8743,21064717,0,3,4,0,0,0,-6,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1696,9,678,-1,0,1,0,2,52,11,0,1990,183,283,315,0,0,0,28,-1,192,121,3194,25938,3,0,0,1,1,,,,,,
8744,21075652,0,3,4,0,0,0,-6,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1696,9,679,-1,0,1,0,2,53,9,-1,1990,183,283,315,0,0,0,27,0,191,121,3218,25959,3,0,0,1,1,,,,,,
8745,21086588,0,3,3,0,0,0,-7,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,679,-1,0,1,-1,3,46,15,5,1990,183,283,315,0,0,0,27,2,195,126,3206,25988,3,0,0,1,1,,,,,,
8746,21097525,0,3,2,0,0,0,-6,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,678,0,0,1,0,-4,47,14,2,1990,183,283,315,0,0,0,30,2,200,123,3252,25972,3,0,0,1,1,,,,,,
8747,21108463,0,4,2,0,0,0,-6,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,678,0,0,0,-1,-6,40,20,1,1990,183,283,315,0,0,0,36,1,208,124,3269,25979,3,0,0,1,1,,,,,,
8748,21119402,0,4,2,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,-9,39,17,1,1990,183,283,315,0,0,0,35,-1,206,123,3300,25974,3,0,0,1,1,,,,,,
8749,21130342,0,4,3,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,1,-1,-8,41,14,0,1991,183,283,315,0,0,0,35,1,201,123,3324,25975,3,0,0,1,1,,,,,,
8750,21141282,0,4,3,0,0,0,-5,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,-6,44,6,-3,1991,181,283,315,0,0,0,30,1,195,123,3352,25975,3,0,0,1,1,,,,,,
8751,21152221,0,3,3,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,2,45,7,-1,1991,182,283,315,0,0,0,26,1,193,123,3378,25976,3,0,0,1,1,,,,,,
8752,21163159,0,3,3,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,6,46,2,-2,1992,180,283,315,0,0,0,27,2,194,123,3328,30967,3,0,0,1,1,,,,,,
8753,21175091,0,3,3,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,3,43,2,-2,1992,178,283,315,0,0,0,25,-1,196,123,3393,28471,3,0,0,1,1,,,,,,
8754,21187024,0,3,3,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,3,42,7,-2,1992,179,283,315,0,0,0,29,0,196,123,3400,29720,3,0,0,1,1,,,,,,
8755,21198958,0,3,3,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,2,42,4,-2,1993,178,283,315,0,0,0,31,0,199,123,3436,29089,3,0,0,1,1,,,,,,
8756,21210895,0,3,3,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,1,-5,43,4,0,1993,176,283,315,0,0,0,36,3,202,123,3458,29405,3,0,0,1,1,,,,,,
8757,21222831,0,3,2,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,1,0,0,0,-5,45,12,-1,1993,177,283,315,0,0,0,32,3,200,123,3487,29249,3,0,0,1,1,,,,,,
8758,21234765,0,3,2,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,-1,0,0,-1,-5,48,10,2,1994,176,283,315,0,0,0,33,4,202,123,3512,29327,3,0,0,1,1,,,,,,
8759,21246700,0,3,2,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1695,7,677,0,0,0,0,0,44,16,2,1993,176,283,315,0,0,0,27,2,197,123,3539,29287,3,0,0,1,1,,,,,,
8760,21258636,0,2,2,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1694,10,677,0,-1,0,0,-3,48,12,8,1993,176,283,315,0,0,0,30,-2,194,118,3525,29347,3,0,0,1,1,,,,,,
8761,21270569,0,1,3,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1694,10,677,0,0,0,0,5,49,17,6,1998,176,283,315,0,0,0,30,0,194,120,3572,29319,3,0,0,1,1,,,,,,
8762,21282501,0,1,2,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1694,10,677,0,0,1,0,8,48,19,9,2007,176,283,315,0,0,0,28,2,192,119,3588,29333,3,0,0,1,1,,,,,,
8763,21294434,0,1,2,0,0,0,-3,-7,0,0,0,3,6,-1,1000,-1,3,0,0,1694,10,677,1,0,0,1,8,46,19,7,2002,176,283,315,0,0,0,29,3,195,119,3620,29325,3,0,0,1,1,,,,,,
8764,21306369,0,1,2,0,0,0,-3,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1694,10,677,0,0,0,-1,7,49,23,9,2011,176,283,315,0,0,0,34,5,200,119,3644,29327,3,0,0,1,1,,,,,,
8765,21318304,0,2,2,0,0,0,-3,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,0,-1,-1,0,7,40,20,11,2003,162,284,315,0,0,0,31,5,195,122,3632,29366,3,0,0,1,1,,,,,,
8766,21330238,0,2,3,0,0,0,-3,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,-1,1,0,-1,1,43,17,10,2007,169,283,315,0,0,0,32,1,197,120,3678,29346,3,0,0,1,1,,,,,,
8767,21342174,0,2,4,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,0,0,0,0,1,46,11,9,2001,165,283,315,0,0,0,33,3,194,121,3695,29354,3,0,0,1,1,,,,,,
8768,21354111,0,2,4,0,0,0,-4,-6,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,1,0,0,0,-3,52,5,5,1998,169,283,315,0,0,0,30,5,191,120,3649,34406,3,0,0,1,1,,,,,,
8769,21367043,0,2,4,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,0,0,0,0,-3,50,2,7,1999,167,283,315,0,0,0,33,8,194,120,3712,31879,3,0,0,1,1,,,,,,
8770,21379976,1,2,4,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,1,0,0,0,-1,46,-1,5,1995,169,283,315,0,0,0,28,7,192,120,3720,33142,3,0,0,1,1,,,,,,
8771,21392908,1,2,4,0,0,0,-4,-5,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,-1,0,0,0,2,41,1,5,1997,169,283,315,0,0,0,29,4,195,120,3756,32511,3,0,0,1,1,,,,,,
8772,21405839,1,3,5,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1693,15,677,0,-1,0,-1,4,36,-3,5,1996,169,283,315,0,0,0,32,4,197,120,3778,32826,3,0,0,1,1,,,,,,
8773,21418772,1,3,5,0,0,0,-4,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1692,18,677,0,-1,0,0,3,38,-2,6,1997,169,284,315,0,0,0,30,4,194,119,3768,32708,3,0,0,1,1,,,,,,
8774,21431705,1,3,5,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1692,18,677,1,-1,0,0,-1,42,-5,9,1996,170,283,315,0,0,0,28,4,189,118,3813,32768,3,0,0,1,1,,,,,,
8775,21444637,1,3,5,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1692,18,677,0,-1,0,0,-2,45,-3,7,1996,169,283,315,0,0,0,31,8,192,118,3830,32739,3,0,0,1,1,,,,,,
8776,21457569,1,3,5,0,0,0,-5,-4,0,0,0,3,6,-1,1000,-1,3,0,0,1692,18,677,0,-1,0,0,-9,44,-3,10,1996,169,283,315,0,0,0,33,9,195,118,3861,32752,3,0,0,1,1,,,,,,
8777,21470502,1,3,5,0,0,0,-5,-3,0,0,0,3,6,-1,1000,-1,3,0,0,1692,18,677,0,-1,0,0,-7,42,-2,10,2016,169,283,315,0,0,0,33,7,195,118,3885,32744,3,0,0,1,1,,,,,,
8778,21483436,1,3,5,0,0,0,-5,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1691,20,677,0,-1,0,0,-9,43,-5,13,2006,169,283,315,0,0,0,33,8,194,118,3873,32788,3,0,0,1,1,,,,,,
